,category_code,status,country_code,state_code,region,city,funding_round_type
28902,7,0,23,4,625,2006,6
7737,20,3,23,19,78,321,6
32097,38,0,23,4,625,1792,6
9637,3,3,23,4,625,1512,6
29063,38,0,23,4,625,1512,6
8660,25,3,23,4,625,1800,6
34253,3,3,23,27,588,1638,6
38789,38,1,23,19,78,2268,6
32160,36,3,23,4,625,1285,6
34985,22,3,23,4,625,1285,6
37606,38,3,23,4,625,1825,6
34901,34,3,23,34,482,1352,6
7644,4,3,23,35,133,2225,6
37491,38,3,23,30,390,1144,6
6759,11,3,23,4,625,1825,6
7703,0,0,23,4,625,472,6
30960,22,3,23,4,625,1792,6
27489,38,3,23,7,778,2167,6
7775,38,3,23,27,588,1274,6
32279,42,3,23,4,625,1792,6
34381,3,3,23,4,625,832,6
8299,22,3,23,4,625,1792,6
38831,42,3,23,4,625,1656,6
37406,20,3,23,48,386,1134,6
34275,20,3,23,38,555,1372,6
34998,0,3,23,45,778,1179,6
8380,12,3,23,4,373,1080,6
28962,3,3,23,19,78,2158,6
31160,22,3,23,4,625,283,6
34973,22,3,23,4,625,1807,6
7778,18,3,23,21,576,1591,6
37712,38,3,23,38,555,437,6
37745,0,1,23,4,373,1080,6
7749,36,3,23,19,78,62,6
35022,22,3,23,19,78,231,6
9288,24,3,23,4,625,2006,6
32239,14,3,23,19,78,2184,6
37565,26,0,23,24,635,427,6
31163,22,3,23,4,625,283,6
9286,25,0,23,19,78,321,6
31015,35,0,23,38,555,2289,6
31012,42,3,23,38,726,2208,6
9752,38,3,23,4,625,1825,6
30940,9,3,23,34,482,1352,6
34249,20,3,23,4,373,899,6
7009,20,3,23,4,625,1923,6
28747,22,3,23,34,482,1352,6
34714,3,3,23,47,667,1860,6
29105,1,3,23,4,625,472,6
8911,0,3,23,47,667,1860,6
37417,4,1,23,4,625,472,6
37484,25,3,23,47,759,2109,6
37397,20,3,23,47,667,1860,6
34172,42,3,23,4,625,1792,6
34441,2,3,23,4,373,1832,6
28742,38,3,23,4,625,1512,6
28741,38,3,23,4,625,1512,6
27427,38,3,23,5,171,273,6
30212,9,3,23,4,642,1788,6
28719,22,3,23,4,373,1080,6
34844,42,1,23,4,625,1807,6
34663,7,3,23,4,625,1792,6
9328,34,3,23,4,373,1832,6
6708,14,0,23,4,625,1656,6
7793,7,3,23,4,625,1792,6
37660,9,3,23,4,625,1792,6
26825,40,3,23,47,667,958,6
37588,22,3,23,19,78,231,6
38868,42,3,23,34,482,1352,6
28876,4,3,23,4,648,761,6
30269,3,3,23,43,31,105,6
31126,34,0,23,4,625,1807,6
27499,38,1,23,19,78,284,6
34514,38,0,23,4,625,1825,6
28853,3,3,23,35,133,398,6
30063,1,3,23,4,625,1792,6
34667,14,3,23,19,78,23,6
34647,22,3,23,4,625,1825,6
27545,36,3,23,4,625,1800,6
29181,9,3,23,4,625,1792,6
32333,14,3,23,4,625,1825,6
37325,3,3,23,4,625,1512,6
32390,14,3,23,4,625,1285,6
30109,22,3,23,4,625,1825,6
30220,12,0,23,4,625,1792,6
30221,12,0,23,4,625,1792,6
7610,9,3,23,4,625,1285,6
7657,25,0,23,4,625,1800,6
32199,19,3,23,9,728,1958,6
38732,22,3,23,4,625,1656,6
27473,3,2,23,45,64,207,6
37819,3,3,23,4,625,1923,6
37452,38,3,23,4,625,1792,6
28850,3,3,23,4,625,283,6
38722,38,3,23,4,625,1792,6
34788,2,3,23,4,625,1792,6
29121,3,2,23,19,78,1328,6
37310,3,3,23,22,175,65,6
7688,1,3,23,4,625,1735,6
34336,36,2,23,13,72,222,6
27569,11,3,23,10,23,93,6
34769,15,3,23,4,625,1656,6
35122,12,3,23,4,625,610,6
30981,20,3,23,19,78,1368,6
34659,11,0,23,4,625,1285,6
34777,22,0,23,4,625,1792,6
32122,3,3,23,5,171,758,6
30898,32,0,23,4,625,1800,6
7762,22,3,23,4,625,326,6
32325,36,3,23,4,642,336,6
28930,3,0,23,4,625,1923,6
26857,9,3,23,4,625,1792,6
9249,38,3,23,43,31,105,6
35110,22,3,23,19,78,2184,6
38728,14,3,23,4,373,1080,6
30224,3,3,23,4,373,318,6
32394,14,3,23,4,642,1788,6
30060,34,0,23,4,625,1197,6
30988,35,2,23,3,556,2039,6
28682,9,3,23,4,625,1792,6
37823,12,0,23,4,625,1792,6
37763,14,3,23,27,588,549,6
30980,20,3,23,19,78,1368,6
37729,3,3,23,42,469,688,6
28932,36,3,23,4,625,1360,6
34216,22,0,23,4,625,1020,6
27406,20,3,23,22,262,718,6
7693,1,0,23,19,78,321,6
26856,9,3,23,4,625,1792,6
7725,9,0,23,21,734,2043,6
29148,34,0,23,6,482,1416,6
34088,3,3,23,19,78,321,6
34835,42,3,23,4,625,1512,6
34103,12,0,23,4,642,1901,6
34831,38,3,23,4,625,1792,6
28712,42,3,23,47,667,1860,6
34952,38,3,23,4,625,326,6
34632,9,3,23,35,148,431,6
32467,12,3,23,4,625,1512,6
7020,3,3,23,4,642,1788,6
34311,14,3,23,4,373,2108,6
34735,21,0,23,4,625,2006,6
7625,7,3,23,47,667,1860,6
34087,3,3,23,19,78,321,6
28882,12,3,23,4,625,1792,6
28845,1,3,23,4,625,1792,6
32217,4,3,23,4,625,1360,6
29177,4,3,23,11,298,869,6
31175,26,0,23,4,625,1197,6
34486,12,3,23,4,625,1570,6
32460,9,3,23,43,31,105,6
7680,0,3,23,4,373,899,6
29083,38,3,23,4,373,899,6
34239,4,0,23,4,625,1825,6
35059,22,3,23,20,778,1887,6
34675,1,3,23,4,625,1807,6
6972,3,3,23,19,78,162,6
7019,3,3,23,4,642,1788,6
28789,3,3,23,47,667,1860,6
34631,9,3,23,35,148,431,6
34192,12,3,23,4,625,1792,6
7755,22,0,23,19,78,284,6
37683,42,0,23,34,482,1352,6
34357,36,3,23,43,31,105,6
7613,25,0,23,4,625,472,6
34094,1,3,23,4,625,1792,6
32214,3,3,23,4,642,1788,6
8292,4,3,23,37,20,88,6
34093,1,3,23,4,625,1792,6
27550,7,3,23,14,126,383,6
32269,28,0,23,19,78,200,6
34316,4,3,23,47,844,81,6
28698,7,3,23,4,625,1792,6
31065,25,0,23,4,625,472,6
29054,11,3,23,34,482,1352,6
31120,0,0,23,5,171,233,6
9755,20,3,23,31,555,1264,6
34669,14,3,23,19,78,23,6
34206,19,3,23,10,23,93,6
30218,1,3,23,19,78,231,6
32216,4,3,23,4,625,1360,6
34668,14,3,23,19,78,23,6
32472,12,3,23,4,373,2203,6
38815,14,0,23,4,373,899,6
28849,3,3,23,4,625,283,6
46705,7,3,23,5,726,1792,7
22686,3,2,23,20,778,723,7
30182,38,3,23,4,625,1792,7
46702,7,3,23,5,726,1792,7
60294,3,3,23,4,642,1788,7
46631,38,3,23,43,31,105,7
24197,20,3,23,4,625,1792,7
36689,24,3,23,19,78,2268,7
46665,3,3,23,34,316,907,7
58086,14,3,23,4,625,695,7
46704,7,3,23,5,726,1792,7
46703,7,3,23,5,726,1792,7
58088,22,1,23,4,625,1557,7
10800,25,3,23,4,625,2006,7
32995,9,3,23,4,625,1786,7
36665,24,3,23,4,625,1512,7
46680,0,0,23,4,625,1285,7
46679,0,0,23,4,625,1285,7
46700,7,3,23,5,726,1792,7
43760,3,3,23,19,78,1043,7
32994,9,3,23,4,625,1786,7
22715,38,3,23,47,667,172,7
58115,40,3,23,4,625,1792,7
43796,3,3,23,34,482,1352,7
10801,25,3,23,4,625,2006,7
58075,11,1,23,43,299,873,7
32270,28,0,23,19,78,200,7
16615,19,3,23,4,642,1788,7
43759,3,3,23,19,78,1043,7
46633,38,3,23,43,31,105,7
4714,4,3,23,19,508,1410,7
46652,12,3,23,4,625,2006,7
46653,12,3,23,4,625,2006,7
22719,4,3,23,19,78,2158,7
32268,28,0,23,19,78,200,7
37296,1,3,23,34,844,1134,7
43807,3,3,23,22,324,935,7
46413,1,3,23,4,625,1800,7
46407,42,0,23,43,31,105,7
24137,15,0,23,34,482,1352,7
46398,9,3,23,4,625,1285,7
10398,3,3,23,27,588,1274,7
60166,20,0,23,4,373,899,7
60181,20,3,23,4,625,1840,7
29812,12,3,23,4,373,2062,7
24111,1,3,23,44,640,1779,7
46374,20,3,23,4,625,1285,7
9578,20,3,23,4,625,1512,7
1521,0,3,23,43,31,105,7
27789,35,0,23,4,625,2006,7
12458,25,0,23,19,78,2158,7
60150,0,3,23,34,482,1352,7
1532,26,0,23,47,667,1860,7
60182,20,3,23,4,625,1840,7
10395,3,3,23,27,588,1274,7
46463,21,3,23,34,482,1352,7
46461,21,3,23,34,482,1352,7
43906,38,3,23,43,31,105,7
46460,21,3,23,34,482,1352,7
36750,3,3,23,4,625,1656,7
58251,20,3,23,3,556,1203,7
16547,38,3,23,12,174,523,7
4777,3,3,23,4,642,1788,7
36752,3,3,23,4,625,1656,7
58246,38,0,23,19,78,231,7
46431,19,3,23,19,78,231,7
46430,19,3,23,19,78,231,7
24138,15,0,23,34,482,1352,7
4775,1,0,23,4,625,1786,7
58221,14,1,23,13,183,559,7
4798,20,3,23,4,642,1788,7
16511,8,3,23,38,557,1558,7
32894,9,3,23,4,373,1001,7
16482,42,3,23,4,625,1512,7
1501,0,0,23,4,625,1285,7
60133,0,3,23,19,78,231,7
27470,3,2,23,45,64,207,7
43971,40,3,23,40,268,783,7
60132,0,3,23,19,78,231,7
32897,0,2,23,4,625,1792,7
27774,20,3,23,10,23,45,7
22900,22,3,23,4,625,2006,7
32323,36,3,23,4,642,336,7
43982,3,0,23,47,667,1860,7
1493,35,3,23,47,667,905,7
43983,3,0,23,47,667,1860,7
43977,38,3,23,4,625,1656,7
1519,0,3,23,43,31,105,7
32898,0,2,23,4,625,1792,7
60134,0,3,23,19,78,231,7
15522,38,3,23,5,171,1007,7
60146,1,3,23,47,667,172,7
60145,1,3,23,47,667,172,7
32910,3,3,23,6,86,248,7
60142,1,3,23,47,667,172,7
10748,22,3,23,4,625,1512,7
1510,3,3,23,19,78,2158,7
1502,0,0,23,4,625,1285,7
32902,0,2,23,4,625,1792,7
15526,38,3,23,5,171,1007,7
32900,0,2,23,4,625,1792,7
22872,5,0,23,19,78,1043,7
32899,0,2,23,4,625,1792,7
43805,22,3,23,4,625,1197,7
46470,7,3,23,43,31,105,7
46570,11,0,23,9,728,1958,7
10792,8,2,23,4,625,1825,7
32963,38,2,23,4,625,1807,7
46564,1,3,23,4,625,1512,7
43836,4,3,23,4,625,1656,7
43831,9,2,23,4,625,2006,7
46561,38,3,23,4,625,1512,7
4744,38,3,23,4,625,1656,7
8153,25,3,23,4,625,1078,7
8154,25,3,23,4,625,1078,7
43838,4,3,23,4,628,1768,7
46549,38,3,23,19,78,1043,7
7156,3,0,23,4,625,263,7
10790,8,2,23,4,625,1825,7
43830,9,2,23,4,625,2006,7
32964,38,2,23,4,625,1807,7
10799,25,3,23,4,625,2006,7
36692,24,3,23,19,78,2268,7
10798,25,3,23,4,625,2006,7
15458,38,3,23,4,625,1800,7
1558,0,0,23,47,667,1860,7
32280,42,3,23,4,625,1792,7
58137,38,3,23,4,625,1800,7
46571,11,0,23,9,728,1958,7
32281,42,3,23,4,625,1792,7
58140,38,3,23,4,625,1800,7
32966,38,2,23,4,625,1807,7
4743,38,3,23,4,625,1656,7
32965,38,2,23,4,625,1807,7
58138,38,3,23,4,625,1800,7
36740,9,3,23,19,78,1328,7
9574,25,2,23,19,78,231,7
10788,8,2,23,4,625,1825,7
12765,38,3,23,47,667,232,7
8158,25,3,23,4,625,1078,7
36729,38,1,23,43,31,105,7
15493,3,2,23,19,78,2174,7
4765,3,3,23,35,128,1166,7
43885,11,3,23,4,625,1792,7
10776,38,3,23,47,667,1860,7
43889,11,3,23,4,625,1792,7
46483,3,2,23,4,625,1360,7
46481,3,2,23,4,625,1360,7
46480,3,2,23,4,625,1360,7
43891,11,3,23,4,625,1792,7
27813,7,3,23,4,625,1656,7
10777,38,3,23,47,667,1860,7
8157,25,3,23,4,625,1078,7
46539,3,3,23,4,373,1001,7
8155,25,3,23,4,625,1078,7
32955,7,3,23,4,625,1543,7
9575,25,2,23,19,78,231,7
4751,42,0,23,5,171,519,7
8156,25,3,23,4,625,1078,7
36721,1,3,23,14,126,383,7
12768,34,3,23,34,482,1352,7
46513,42,3,23,4,625,1807,7
46512,42,3,23,4,625,1807,7
46511,42,3,23,4,625,1807,7
10784,8,2,23,4,625,1825,7
27454,35,3,23,4,625,1800,7
5434,25,3,23,38,557,1558,7
46832,38,3,23,34,482,1352,7
36662,24,3,23,4,625,1512,7
36535,36,3,23,4,625,2006,7
22413,42,3,23,4,625,263,7
22415,42,3,23,4,625,263,7
22416,42,3,23,4,625,263,7
22417,42,3,23,4,625,263,7
16834,12,1,23,4,625,1792,7
1036,9,3,23,37,576,161,7
57728,42,0,23,34,482,1352,7
57729,42,0,23,34,482,1352,7
60484,9,0,23,10,23,93,7
57730,42,0,23,34,482,1352,7
9064,3,1,23,4,625,1800,7
9557,38,3,23,19,78,23,7
9063,3,1,23,4,625,1800,7
10858,36,0,23,4,373,598,7
22428,38,3,23,4,625,2006,7
22412,42,3,23,4,625,263,7
60491,38,0,23,4,625,1285,7
57669,20,3,23,27,588,549,7
43522,3,0,23,38,555,953,7
24340,3,3,23,4,642,1788,7
10869,3,3,23,27,588,549,7
47225,25,0,23,5,171,2228,7
10868,3,3,23,27,588,549,7
47220,42,3,23,47,667,1860,7
10867,3,3,23,27,588,549,7
27415,38,3,23,27,588,1638,7
5508,36,3,23,37,576,161,7
10866,3,3,23,27,588,549,7
57693,0,3,23,4,625,610,7
22404,42,0,23,4,625,1197,7
57694,0,3,23,4,625,610,7
7171,9,3,23,4,625,1792,7
16845,5,2,23,14,126,383,7
47186,38,3,23,31,231,665,7
7172,9,3,23,4,625,1792,7
5507,36,3,23,37,576,161,7
9558,38,3,23,19,78,23,7
57761,23,3,23,4,625,1792,7
27881,38,3,23,31,555,1264,7
57763,23,3,23,4,625,1792,7
37635,1,3,23,10,23,93,7
15358,9,3,23,4,625,1792,7
60466,9,3,23,34,482,2104,7
57779,12,0,23,19,78,2232,7
5503,36,3,23,37,576,161,7
4617,35,3,23,20,778,193,7
57781,12,0,23,19,78,2232,7
24313,0,3,23,34,482,1352,7
60457,9,3,23,4,642,1788,7
16805,3,3,23,4,625,2006,7
36558,36,3,23,4,625,695,7
22462,20,3,23,4,373,997,7
22461,20,3,23,4,373,997,7
60473,22,3,23,9,656,1839,7
9559,38,3,23,19,78,23,7
47131,38,3,23,4,625,1811,7
22436,42,3,23,4,625,1844,7
60478,42,3,23,4,625,1825,7
22437,42,3,23,4,625,1844,7
22438,42,3,23,4,625,1844,7
22442,5,3,23,19,78,686,7
4584,3,0,23,19,78,2158,7
22444,5,3,23,19,78,686,7
15350,22,3,23,4,625,1785,7
27887,9,3,23,4,373,598,7
22447,5,3,23,19,78,686,7
22448,5,3,23,19,78,686,7
36553,3,3,23,22,175,65,7
47104,41,3,23,4,625,1285,7
22460,20,3,23,4,373,997,7
16818,1,3,23,23,630,1952,7
43516,14,3,23,9,249,721,7
1035,9,3,23,37,576,161,7
57559,0,3,23,4,373,1080,7
57560,0,3,23,4,373,1080,7
36455,37,3,23,19,78,284,7
57566,33,2,23,4,625,1792,7
57568,33,2,23,4,625,1792,7
22303,9,3,23,4,625,1285,7
22306,9,3,23,4,625,1285,7
27929,24,3,23,4,373,454,7
12813,38,0,23,4,625,2006,7
12812,38,0,23,4,625,2006,7
24382,16,3,23,34,482,1352,7
4530,20,3,23,4,625,1656,7
4531,20,3,23,4,625,1656,7
4512,12,0,23,4,625,1570,7
7190,35,3,23,19,78,2158,7
12817,20,3,23,19,78,284,7
30226,3,3,23,4,373,318,7
5547,17,3,23,47,667,1860,7
60597,22,3,23,19,811,2248,7
22257,26,3,23,4,625,1792,7
22258,26,3,23,4,625,1792,7
22259,26,3,23,4,625,1792,7
22260,26,3,23,4,625,1792,7
47449,20,0,23,4,625,326,7
47447,9,0,23,37,576,1004,7
4506,9,3,23,14,126,383,7
43449,20,0,23,4,625,1570,7
22265,38,3,23,34,482,1352,7
12819,20,3,23,19,78,284,7
60595,38,0,23,4,625,1792,7
22269,9,3,23,45,778,842,7
57528,40,3,23,4,373,1832,7
60594,38,0,23,4,625,1792,7
7194,35,3,23,19,78,2158,7
57533,38,0,23,4,625,1083,7
7196,35,3,23,19,78,2158,7
22317,7,3,23,34,482,1352,7
22319,7,3,23,34,482,1352,7
37652,36,3,23,37,576,852,7
1722,3,3,23,19,78,2268,7
27913,20,2,23,19,78,321,7
16876,25,0,23,4,625,1570,7
16875,25,0,23,4,625,1570,7
43498,4,3,23,31,293,853,7
47263,14,1,23,4,625,1800,7
43474,3,3,23,19,392,1148,7
43500,4,3,23,4,625,832,7
60512,38,3,23,47,667,172,7
47259,9,1,23,27,588,1638,7
47258,9,1,23,27,588,1638,7
9649,20,3,23,35,133,398,7
27910,35,0,23,4,625,1785,7
27907,7,3,23,4,625,1570,7
9070,38,3,23,4,625,1807,7
4556,14,3,23,4,625,2006,7
4557,14,3,23,4,625,2006,7
16803,3,3,23,4,625,2006,7
47289,0,3,23,4,563,2325,7
36490,3,3,23,39,581,1606,7
12360,38,3,23,37,576,1591,7
22331,38,3,23,19,78,1043,7
57603,22,0,23,45,778,1179,7
4540,7,3,23,4,625,610,7
60556,35,3,23,4,625,472,7
57614,9,3,23,4,625,1792,7
60555,35,3,23,4,625,472,7
47291,0,3,23,4,563,2325,7
47310,22,2,23,4,625,2006,7
47309,22,2,23,4,625,2006,7
47307,22,2,23,4,625,2006,7
60545,0,1,23,4,625,2006,7
9653,20,3,23,4,625,1197,7
36489,3,3,23,39,581,1606,7
37654,36,3,23,37,576,852,7
30223,3,3,23,4,373,318,7
32996,9,3,23,4,625,1786,7
47061,14,3,23,4,625,1840,7
1064,22,0,23,47,667,172,7
57979,37,2,23,4,625,1792,7
57980,37,2,23,4,625,1792,7
43704,11,3,23,4,625,1197,7
57981,37,2,23,4,625,1792,7
22623,38,3,23,43,164,1666,7
29762,8,3,23,34,482,1352,7
29763,8,3,23,34,482,1352,7
46809,0,0,23,4,373,598,7
36630,24,3,23,4,625,1800,7
29764,8,3,23,34,482,1352,7
36631,24,3,23,4,625,1800,7
1065,22,0,23,47,667,172,7
9042,38,3,23,16,325,648,7
33017,3,2,23,4,628,502,7
10811,3,3,23,4,625,1285,7
5461,3,0,23,4,625,1285,7
57978,37,2,23,4,625,1792,7
57977,37,2,23,4,625,1792,7
22615,3,3,23,5,171,1085,7
46868,4,3,23,19,78,321,7
46867,4,3,23,19,78,321,7
46865,4,3,23,19,78,321,7
22603,11,3,23,34,482,2104,7
57944,9,3,23,4,625,1792,7
57945,9,3,23,4,625,1792,7
22604,11,3,23,34,482,2104,7
9642,3,3,23,19,78,1160,7
10810,3,3,23,4,625,1285,7
24247,15,3,23,42,469,1325,7
16720,36,3,23,4,625,1825,7
16719,36,3,23,4,625,1825,7
37598,38,3,23,19,78,284,7
32254,36,0,23,43,31,105,7
16717,36,3,23,4,625,1825,7
12481,3,2,23,4,373,899,7
57967,12,3,23,4,625,1792,7
33027,0,3,23,4,625,1792,7
16721,36,3,23,4,625,1825,7
32259,0,3,23,4,625,1285,7
36654,3,2,23,47,667,1860,7
46736,38,0,23,4,625,683,7
36656,3,2,23,47,667,1860,7
15429,3,3,23,4,625,1923,7
43738,3,3,23,4,373,390,7
15430,3,3,23,4,625,1923,7
46730,9,0,23,4,625,1570,7
5455,3,0,23,38,555,1547,7
5454,3,0,23,38,555,1547,7
43744,9,0,23,9,235,865,7
46723,12,3,23,4,642,1788,7
60312,3,3,23,4,625,683,7
43757,3,3,23,19,78,1043,7
36659,24,3,23,4,625,1512,7
36660,24,3,23,4,625,1512,7
60305,15,3,23,31,383,1096,7
36651,3,2,23,47,667,1860,7
29777,38,0,23,4,625,1825,7
46747,9,3,23,4,648,1823,7
46793,38,1,23,43,164,1666,7
46789,12,0,23,4,373,469,7
22647,4,3,23,43,299,873,7
58009,11,0,23,34,482,1352,7
58011,11,0,23,34,482,1352,7
22654,3,0,23,19,78,321,7
1066,22,0,23,47,667,172,7
46770,21,2,23,4,625,1807,7
46768,21,2,23,4,625,1807,7
36642,24,3,23,39,581,1606,7
36645,24,3,23,4,625,1656,7
60332,9,0,23,10,23,93,7
43724,4,3,23,4,625,1792,7
24226,3,3,23,23,412,1195,7
43736,3,3,23,4,373,390,7
46769,21,2,23,4,625,1807,7
1628,3,3,23,4,625,185,7
46877,38,0,23,45,778,643,7
46878,38,0,23,45,778,643,7
5491,20,3,23,4,625,1656,7
27872,3,3,23,4,625,1792,7
1672,36,3,23,37,576,852,7
1671,36,3,23,37,576,852,7
5490,20,3,23,4,625,1656,7
1044,25,3,23,4,625,695,7
1670,36,3,23,37,576,852,7
15380,22,0,23,47,667,232,7
15381,22,0,23,47,667,232,7
15382,22,0,23,47,667,232,7
36582,3,1,23,14,126,1893,7
1663,20,3,23,24,635,1955,7
1662,20,3,23,24,635,1955,7
46992,17,3,23,4,625,1792,7
1673,36,3,23,37,576,852,7
1674,36,3,23,37,576,852,7
1675,36,3,23,37,576,852,7
47060,14,3,23,4,625,1840,7
47058,14,3,23,4,625,1840,7
47056,14,3,23,4,625,1840,7
47054,3,3,23,31,774,2160,7
47053,3,3,23,31,774,2160,7
47052,3,3,23,31,774,2160,7
47051,3,3,23,31,774,2160,7
36573,24,3,23,4,625,1227,7
46991,17,3,23,4,625,1792,7
1042,25,3,23,4,625,695,7
57797,0,3,23,4,625,1656,7
47042,12,3,23,4,625,1656,7
57798,0,3,23,4,625,1656,7
47039,12,3,23,4,625,1656,7
47038,12,3,23,4,625,1656,7
47037,12,3,23,4,625,1656,7
57800,0,3,23,4,625,1656,7
12384,0,3,23,34,482,1352,7
30200,14,3,23,47,667,1654,7
29736,37,0,23,4,625,1792,7
46990,17,3,23,4,625,1792,7
46989,17,3,23,4,625,1792,7
43622,38,3,23,19,78,434,7
10370,3,1,23,27,588,345,7
10371,3,1,23,27,588,345,7
1052,9,3,23,19,78,2158,7
46928,22,3,23,4,625,1800,7
8133,42,3,23,34,482,1352,7
1053,9,3,23,19,78,2158,7
8134,42,3,23,34,482,1352,7
1054,9,3,23,19,78,2158,7
4664,19,3,23,27,588,1638,7
43649,3,3,23,20,36,142,7
9561,38,3,23,19,78,23,7
36605,24,1,23,31,685,1903,7
37607,38,3,23,4,625,1825,7
36606,24,1,23,31,685,1903,7
9048,3,3,23,4,373,895,7
33045,4,3,23,19,78,231,7
37603,38,3,23,4,625,1825,7
37602,38,3,23,4,625,1825,7
46893,9,3,23,45,778,842,7
57921,0,3,23,4,625,1792,7
1640,3,0,23,6,801,2231,7
4622,9,3,23,4,625,1227,7
22557,36,3,23,4,625,1800,7
46986,0,2,23,4,625,1656,7
10832,20,3,23,4,625,1197,7
1660,4,3,23,19,78,2253,7
1659,36,3,23,14,126,1699,7
33069,38,3,23,4,373,1080,7
27870,3,3,23,4,625,1792,7
22558,36,3,23,4,625,1800,7
43627,38,3,23,34,482,1352,7
57855,5,0,23,4,625,472,7
33064,9,0,23,4,625,1792,7
24286,38,3,23,4,625,1792,7
33063,9,0,23,4,625,1792,7
10365,3,3,23,27,588,367,7
60403,0,3,23,19,78,1328,7
27437,20,3,23,4,648,1823,7
27869,3,3,23,4,625,1792,7
32242,20,0,23,32,3,34,7
32324,36,3,23,4,642,336,7
16382,2,3,23,4,625,1792,7
32434,32,0,23,34,482,1352,7
59170,16,3,23,4,373,1832,7
27632,3,3,23,4,625,1792,7
23474,4,3,23,46,805,2240,7
59727,1,0,23,19,78,162,7
59726,1,0,23,19,78,162,7
12733,3,2,23,19,78,1043,7
29969,35,3,23,20,778,193,7
59195,3,3,23,4,625,1196,7
45213,4,1,23,5,171,273,7
23848,20,3,23,4,625,253,7
32603,36,3,23,4,625,1227,7
23846,20,3,23,4,625,253,7
32602,36,3,23,4,625,1227,7
45201,1,3,23,19,78,231,7
45199,1,3,23,19,78,231,7
23490,38,3,23,4,625,1792,7
44492,22,0,23,4,625,1656,7
23491,38,3,23,4,625,1792,7
1307,0,0,23,4,625,1792,7
45256,38,3,23,19,78,231,7
44461,24,3,23,19,78,2174,7
32626,42,1,23,4,373,1080,7
5282,38,3,23,34,187,566,7
23866,25,1,23,4,625,1285,7
1319,0,3,23,4,625,683,7
45298,38,1,23,19,78,1329,7
23865,25,1,23,4,625,1285,7
37135,37,3,23,4,625,1285,7
59738,0,3,23,20,36,142,7
23448,37,0,23,4,625,1792,7
23449,37,0,23,4,625,1792,7
37138,37,3,23,4,625,1285,7
59737,0,3,23,20,36,142,7
45271,38,0,23,4,625,1792,7
45267,14,1,23,45,778,842,7
12637,3,3,23,4,625,1285,7
1308,0,0,23,4,625,1792,7
44520,28,1,23,4,625,1512,7
37167,14,0,23,4,625,472,7
8967,26,3,23,34,482,1352,7
23525,42,2,23,14,126,383,7
23526,42,2,23,14,126,383,7
29991,42,0,23,4,625,1285,7
10552,3,3,23,19,78,321,7
10551,3,3,23,19,78,321,7
45109,3,3,23,19,78,321,7
37370,3,3,23,19,78,321,7
37369,3,3,23,19,78,321,7
59274,22,3,23,4,625,2006,7
44572,35,1,23,4,625,1078,7
45105,3,3,23,19,78,321,7
45104,3,3,23,19,78,321,7
59275,22,3,23,4,625,2006,7
59276,22,3,23,4,625,2006,7
29994,42,0,23,4,625,1285,7
15761,20,3,23,4,625,1834,7
44544,38,3,23,20,778,691,7
10459,3,0,23,38,555,1141,7
5264,20,3,23,4,625,1792,7
59218,38,3,23,4,625,1285,7
23496,7,0,23,34,482,1352,7
10457,3,0,23,38,555,1141,7
8968,26,3,23,34,482,1352,7
32593,36,3,23,31,482,615,7
10581,38,3,23,35,128,388,7
32592,36,3,23,31,482,615,7
45167,9,2,23,5,171,233,7
37180,36,1,23,4,625,1825,7
7079,3,3,23,19,78,976,7
45149,1,3,23,4,625,1792,7
45145,3,3,23,19,78,1043,7
45142,3,3,23,19,78,1043,7
45141,3,3,23,19,78,1043,7
10458,3,0,23,38,555,1141,7
45169,9,2,23,5,171,233,7
45311,22,3,23,34,482,1352,7
45312,22,3,23,34,482,1352,7
16021,38,3,23,4,625,1792,7
16076,3,3,23,44,640,1725,7
59028,38,0,23,47,667,1860,7
29938,0,3,23,4,625,1792,7
10593,0,3,23,15,309,338,7
27672,20,3,23,4,625,1792,7
23379,0,0,23,4,625,1792,7
23380,0,0,23,4,625,1792,7
37412,38,3,23,43,31,105,7
10592,0,3,23,15,309,338,7
33175,12,0,23,19,78,321,7
1174,20,3,23,4,373,899,7
59782,21,3,23,31,482,803,7
23384,38,3,23,4,625,1792,7
10591,0,3,23,15,309,338,7
59795,4,3,23,4,625,1227,7
27674,20,3,23,4,625,1792,7
59796,4,3,23,4,625,1227,7
44405,38,0,23,43,31,105,7
23331,4,3,23,4,625,1657,7
23332,4,3,23,4,625,1657,7
27516,20,3,23,4,625,2006,7
45504,0,3,23,34,482,1352,7
16099,9,3,23,44,640,54,7
44388,36,3,23,43,31,105,7
5032,0,3,23,47,667,172,7
12626,0,0,23,19,78,231,7
15672,38,0,23,27,588,549,7
23344,26,3,23,19,78,321,7
37073,20,1,23,4,625,1360,7
5035,0,3,23,47,667,172,7
45469,12,2,23,4,373,197,7
8300,22,3,23,4,625,1792,7
23897,22,0,23,4,625,1792,7
45468,12,2,23,4,373,197,7
59797,4,3,23,4,625,1227,7
23350,4,3,23,4,625,695,7
37071,20,1,23,4,625,1360,7
44574,35,1,23,4,625,1078,7
59781,21,3,23,31,482,803,7
29943,9,3,23,4,625,2006,7
29950,22,3,23,9,529,1464,7
23418,4,3,23,45,778,81,7
23419,4,3,23,45,778,81,7
15699,22,1,23,4,625,1543,7
23420,4,3,23,45,778,81,7
29951,22,3,23,9,529,1464,7
